Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBSH","Food Balances (old methodology and population)","5400","Europe","5521","Feed","2555","Soyabeans","2013","2013","1000 tonnes","1732","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5527","Seed","2555","Soyabeans","2013","2013","1000 tonnes","332","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5123","Losses","2555","Soyabeans","2013","2013","1000 tonnes","220","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5131","Processing","2555","Soyabeans","2013","2013","1000 tonnes","16672","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5154","Other uses (non-food)","2555","Soyabeans","2013","2013","1000 tonnes","4","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5142","Food","2555","Soyabeans","2013","2013","1000 tonnes","139","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","645","Food supply quantity (kg/capita/yr)","2555","Soyabeans","2013","2013","kg","0.19","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","664","Food supply (kcal/capita/day)","2555","Soyabeans","2013","2013","kcal/capita/day","2","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5521","Feed","2556","Groundnuts (Shelled Eq)","2013","2013","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5527","Seed","2556","Groundnuts (Shelled Eq)","2013","2013","1000 tonnes","1","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5123","Losses","2556","Groundnuts (Shelled Eq)","2013","2013","1000 tonnes","3","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5131","Processing","2556","Groundnuts (Shelled Eq)","2013","2013","1000 tonnes","214","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5154","Other uses (non-food)","2556","Groundnuts (Shelled Eq)","2013","2013","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5142","Food","2556","Groundnuts (Shelled Eq)","2013","2013","1000 tonnes","612","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","645","Food supply quantity (kg/capita/yr)","2556","Groundnuts (Shelled Eq)","2013","2013","kg","0.83","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","664","Food supply (kcal/capita/day)","2556","Groundnuts (Shelled Eq)","2013","2013","kcal/capita/day","13","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5521","Feed","2557","Sunflower seed","2013","2013","1000 tonnes","1717","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5527","Seed","2557","Sunflower seed","2013","2013","1000 tonnes","533","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5123","Losses","2557","Sunflower seed","2013","2013","1000 tonnes","1043","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5131","Processing","2557","Sunflower seed","2013","2013","1000 tonnes","21938","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5154","Other uses (non-food)","2557","Sunflower seed","2013","2013","1000 tonnes","3556","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5142","Food","2557","Sunflower seed","2013","2013","1000 tonnes","85","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","645","Food supply quantity (kg/capita/yr)","2557","Sunflower seed","2013","2013","kg","0.11","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","664","Food supply (kcal/capita/day)","2557","Sunflower seed","2013","2013","kcal/capita/day","1","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5521","Feed","2558","Rape and Mustardseed","2013","2013","1000 tonnes","1662","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5527","Seed","2558","Rape and Mustardseed","2013","2013","1000 tonnes","271","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5123","Losses","2558","Rape and Mustardseed","2013","2013","1000 tonnes","242","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5131","Processing","2558","Rape and Mustardseed","2013","2013","1000 tonnes","23987","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5154","Other uses (non-food)","2558","Rape and Mustardseed","2013","2013","1000 tonnes","6","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5142","Food","2558","Rape and Mustardseed","2013","2013","1000 tonnes","93","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","645","Food supply quantity (kg/capita/yr)","2558","Rape and Mustardseed","2013","2013","kg","0","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","664","Food supply (kcal/capita/day)","2558","Rape and Mustardseed","2013","2013","kcal/capita/day","1","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5521","Feed","2559","Cottonseed","2013","2013","1000 tonnes","10","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5527","Seed","2559","Cottonseed","2013","2013","1000 tonnes","35","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5123","Losses","2559","Cottonseed","2013","2013","1000 tonnes","12","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5131","Processing","2559","Cottonseed","2013","2013","1000 tonnes","382","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5154","Other uses (non-food)","2559","Cottonseed","2013","2013","1000 tonnes","129","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5521","Feed","2560","Coconuts - Incl Copra","2013","2013","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5123","Losses","2560","Coconuts - Incl Copra","2013","2013","1000 tonnes","1","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5131","Processing","2560","Coconuts - Incl Copra","2013","2013","1000 tonnes","5","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5154","Other uses (non-food)","2560","Coconuts - Incl Copra","2013","2013","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5142","Food","2560","Coconuts - Incl Copra","2013","2013","1000 tonnes","416","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","645","Food supply quantity (kg/capita/yr)","2560","Coconuts - Incl Copra","2013","2013","kg","0.56","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","664","Food supply (kcal/capita/day)","2560","Coconuts - Incl Copra","2013","2013","kcal/capita/day","2","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5521","Feed","2561","Sesame seed","2013","2013","1000 tonnes","4","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5527","Seed","2561","Sesame seed","2013","2013","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5123","Losses","2561","Sesame seed","2013","2013","1000 tonnes","3","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5131","Processing","2561","Sesame seed","2013","2013","1000 tonnes","82","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5154","Other uses (non-food)","2561","Sesame seed","2013","2013","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5142","Food","2561","Sesame seed","2013","2013","1000 tonnes","54","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","645","Food supply quantity (kg/capita/yr)","2561","Sesame seed","2013","2013","kg","0.07","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","664","Food supply (kcal/capita/day)","2561","Sesame seed","2013","2013","kcal/capita/day","1","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5521","Feed","2562","Palm kernels","2013","2013","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5123","Losses","2562","Palm kernels","2013","2013","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5131","Processing","2562","Palm kernels","2013","2013","1000 tonnes","1","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5154","Other uses (non-food)","2562","Palm kernels","2013","2013","1000 tonnes","1","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5521","Feed","2563","Olives (including preserved)","2013","2013","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5123","Losses","2563","Olives (including preserved)","2013","2013","1000 tonnes","45","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5131","Processing","2563","Olives (including preserved)","2013","2013","1000 tonnes","13922","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5154","Other uses (non-food)","2563","Olives (including preserved)","2013","2013","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5142","Food","2563","Olives (including preserved)","2013","2013","1000 tonnes","1064","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","645","Food supply quantity (kg/capita/yr)","2563","Olives (including preserved)","2013","2013","kg","1.43","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","664","Food supply (kcal/capita/day)","2563","Olives (including preserved)","2013","2013","kcal/capita/day","4","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5521","Feed","2570","Oilcrops, Other","2013","2013","1000 tonnes","699","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5527","Seed","2570","Oilcrops, Other","2013","2013","1000 tonnes","26","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5123","Losses","2570","Oilcrops, Other","2013","2013","1000 tonnes","27","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5131","Processing","2570","Oilcrops, Other","2013","2013","1000 tonnes","1133","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5154","Other uses (non-food)","2570","Oilcrops, Other","2013","2013","1000 tonnes","197","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5142","Food","2570","Oilcrops, Other","2013","2013","1000 tonnes","29","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","645","Food supply quantity (kg/capita/yr)","2570","Oilcrops, Other","2013","2013","kg","0.04","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","664","Food supply (kcal/capita/day)","2570","Oilcrops, Other","2013","2013","kcal/capita/day","1","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5521","Feed","2571","Soyabean Oil","2013","2013","1000 tonnes","11","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5123","Losses","2571","Soyabean Oil","2013","2013","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5131","Processing","2571","Soyabean Oil","2013","2013","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5154","Other uses (non-food)","2571","Soyabean Oil","2013","2013","1000 tonnes","385","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5142","Food","2571","Soyabean Oil","2013","2013","1000 tonnes","2068","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","645","Food supply quantity (kg/capita/yr)","2571","Soyabean Oil","2013","2013","kg","2.79","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","664","Food supply (kcal/capita/day)","2571","Soyabean Oil","2013","2013","kcal/capita/day","68","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5123","Losses","2572","Groundnut Oil","2013","2013","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5131","Processing","2572","Groundnut Oil","2013","2013","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5154","Other uses (non-food)","2572","Groundnut Oil","2013","2013","1000 tonnes","3","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5142","Food","2572","Groundnut Oil","2013","2013","1000 tonnes","144","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","645","Food supply quantity (kg/capita/yr)","2572","Groundnut Oil","2013","2013","kg","0.19","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","664","Food supply (kcal/capita/day)","2572","Groundnut Oil","2013","2013","kcal/capita/day","5","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5123","Losses","2573","Sunflowerseed Oil","2013","2013","1000 tonnes","5","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5131","Processing","2573","Sunflowerseed Oil","2013","2013","1000 tonnes","1","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5154","Other uses (non-food)","2573","Sunflowerseed Oil","2013","2013","1000 tonnes","1393","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5142","Food","2573","Sunflowerseed Oil","2013","2013","1000 tonnes","4998","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","645","Food supply quantity (kg/capita/yr)","2573","Sunflowerseed Oil","2013","2013","kg","6.73","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","664","Food supply (kcal/capita/day)","2573","Sunflowerseed Oil","2013","2013","kcal/capita/day","162","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5521","Feed","2574","Rape and Mustard Oil","2013","2013","1000 tonnes","700","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5123","Losses","2574","Rape and Mustard Oil","2013","2013","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5131","Processing","2574","Rape and Mustard Oil","2013","2013","1000 tonnes","1","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5154","Other uses (non-food)","2574","Rape and Mustard Oil","2013","2013","1000 tonnes","5604","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5142","Food","2574","Rape and Mustard Oil","2013","2013","1000 tonnes","2013","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","645","Food supply quantity (kg/capita/yr)","2574","Rape and Mustard Oil","2013","2013","kg","2.71","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","664","Food supply (kcal/capita/day)","2574","Rape and Mustard Oil","2013","2013","kcal/capita/day","66","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5123","Losses","2575","Cottonseed Oil","2013","2013","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5131","Processing","2575","Cottonseed Oil","2013","2013","1000 tonnes","-0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5154","Other uses (non-food)","2575","Cottonseed Oil","2013","2013","1000 tonnes","40","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5142","Food","2575","Cottonseed Oil","2013","2013","1000 tonnes","20","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","645","Food supply quantity (kg/capita/yr)","2575","Cottonseed Oil","2013","2013","kg","0.03","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","664","Food supply (kcal/capita/day)","2575","Cottonseed Oil","2013","2013","kcal/capita/day","1","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5123","Losses","2576","Palmkernel Oil","2013","2013","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5131","Processing","2576","Palmkernel Oil","2013","2013","1000 tonnes","-0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5154","Other uses (non-food)","2576","Palmkernel Oil","2013","2013","1000 tonnes","700","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5142","Food","2576","Palmkernel Oil","2013","2013","1000 tonnes","58","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","645","Food supply quantity (kg/capita/yr)","2576","Palmkernel Oil","2013","2013","kg","0.08","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","664","Food supply (kcal/capita/day)","2576","Palmkernel Oil","2013","2013","kcal/capita/day","2","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5123","Losses","2577","Palm Oil","2013","2013","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5131","Processing","2577","Palm Oil","2013","2013","1000 tonnes","3","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5154","Other uses (non-food)","2577","Palm Oil","2013","2013","1000 tonnes","7909","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5142","Food","2577","Palm Oil","2013","2013","1000 tonnes","1139","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","645","Food supply quantity (kg/capita/yr)","2577","Palm Oil","2013","2013","kg","1.53","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","664","Food supply (kcal/capita/day)","2577","Palm Oil","2013","2013","kcal/capita/day","38","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5123","Losses","2578","Coconut Oil","2013","2013","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5131","Processing","2578","Coconut Oil","2013","2013","1000 tonnes","2","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5154","Other uses (non-food)","2578","Coconut Oil","2013","2013","1000 tonnes","500","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5142","Food","2578","Coconut Oil","2013","2013","1000 tonnes","180","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","645","Food supply quantity (kg/capita/yr)","2578","Coconut Oil","2013","2013","kg","0.24","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","664","Food supply (kcal/capita/day)","2578","Coconut Oil","2013","2013","kcal/capita/day","5","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5521","Feed","2579","Sesameseed Oil","2013","2013","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5131","Processing","2579","Sesameseed Oil","2013","2013","1000 tonnes","1","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5154","Other uses (non-food)","2579","Sesameseed Oil","2013","2013","1000 tonnes","53","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5142","Food","2579","Sesameseed Oil","2013","2013","1000 tonnes","32","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","645","Food supply quantity (kg/capita/yr)","2579","Sesameseed Oil","2013","2013","kg","0.04","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","664","Food supply (kcal/capita/day)","2579","Sesameseed Oil","2013","2013","kcal/capita/day","1","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5521","Feed","2580","Olive Oil","2013","2013","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5154","Other uses (non-food)","2580","Olive Oil","2013","2013","1000 tonnes","262","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5142","Food","2580","Olive Oil","2013","2013","1000 tonnes","1726","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","645","Food supply quantity (kg/capita/yr)","2580","Olive Oil","2013","2013","kg","2.33","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","664","Food supply (kcal/capita/day)","2580","Olive Oil","2013","2013","kcal/capita/day","56","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5142","Food","2581","Ricebran Oil","2013","2013","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","645","Food supply quantity (kg/capita/yr)","2581","Ricebran Oil","2013","2013","kg","0","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","664","Food supply (kcal/capita/day)","2581","Ricebran Oil","2013","2013","kcal/capita/day","0","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5131","Processing","2582","Maize Germ Oil","2013","2013","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5154","Other uses (non-food)","2582","Maize Germ Oil","2013","2013","1000 tonnes","61","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5142","Food","2582","Maize Germ Oil","2013","2013","1000 tonnes","334","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","645","Food supply quantity (kg/capita/yr)","2582","Maize Germ Oil","2013","2013","kg","0.45","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","664","Food supply (kcal/capita/day)","2582","Maize Germ Oil","2013","2013","kcal/capita/day","11","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5521","Feed","2586","Oilcrops Oil, Other","2013","2013","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5123","Losses","2586","Oilcrops Oil, Other","2013","2013","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5131","Processing","2586","Oilcrops Oil, Other","2013","2013","1000 tonnes","230","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5154","Other uses (non-food)","2586","Oilcrops Oil, Other","2013","2013","1000 tonnes","1371","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5142","Food","2586","Oilcrops Oil, Other","2013","2013","1000 tonnes","391","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","645","Food supply quantity (kg/capita/yr)","2586","Oilcrops Oil, Other","2013","2013","kg","0.53","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","664","Food supply (kcal/capita/day)","2586","Oilcrops Oil, Other","2013","2013","kcal/capita/day","11","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5521","Feed","2601","Tomatoes and products","2013","2013","1000 tonnes","100","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5123","Losses","2601","Tomatoes and products","2013","2013","1000 tonnes","1236","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5131","Processing","2601","Tomatoes and products","2013","2013","1000 tonnes","-0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5154","Other uses (non-food)","2601","Tomatoes and products","2013","2013","1000 tonnes","27","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5142","Food","2601","Tomatoes and products","2013","2013","1000 tonnes","19849","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","645","Food supply quantity (kg/capita/yr)","2601","Tomatoes and products","2013","2013","kg","26.74","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","664","Food supply (kcal/capita/day)","2601","Tomatoes and products","2013","2013","kcal/capita/day","14","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5521","Feed","2602","Onions","2013","2013","1000 tonnes","2","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5123","Losses","2602","Onions","2013","2013","1000 tonnes","666","A","Aggregate, may include official, semi-official, estimated or calculated data"
