Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","New Food Balances","5000","World","5511","Production","2582","Maize Germ Oil","2017","2017","1000 tonnes","3238","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","New Food Balances","5000","World","5123","Losses","2582","Maize Germ Oil","2017","2017","1000 tonnes","1","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","New Food Balances","5000","World","5154","Other uses (non-food)","2582","Maize Germ Oil","2017","2017","1000 tonnes","54","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","New Food Balances","5000","World","5511","Production","2586","Oilcrops Oil, Other","2017","2017","1000 tonnes","17069","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","New Food Balances","5000","World","5123","Losses","2586","Oilcrops Oil, Other","2017","2017","1000 tonnes","5","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","New Food Balances","5000","World","5154","Other uses (non-food)","2586","Oilcrops Oil, Other","2017","2017","1000 tonnes","10496","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","New Food Balances","5000","World","5511","Production","2601","Tomatoes and products","2017","2017","1000 tonnes","181015","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","New Food Balances","5000","World","5123","Losses","2601","Tomatoes and products","2017","2017","1000 tonnes","17599","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","New Food Balances","5000","World","5154","Other uses (non-food)","2601","Tomatoes and products","2017","2017","1000 tonnes","42","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","New Food Balances","5000","World","5511","Production","2602","Onions","2017","2017","1000 tonnes","97515","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","New Food Balances","5000","World","5123","Losses","2602","Onions","2017","2017","1000 tonnes","8069","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","New Food Balances","5000","World","5154","Other uses (non-food)","2602","Onions","2017","2017","1000 tonnes","31","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","New Food Balances","5000","World","5511","Production","2605","Vegetables, Other","2017","2017","1000 tonnes","957272","A","Aggregate, may include official, semi-official, estimated or calculated data"
