Domain Code,Domain,Country Code,Country,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balance Sheets","5000","World","5142","Food","2642","Cloves","2013","2013","1000 tonnes","53","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5000","World","645","Food supply quantity (kg/capita/yr)","2642","Cloves","2013","2013","kg","0.01","Fc","Calculated data"
"FBS","Food Balance Sheets","5000","World","664","Food supply (kcal/capita/day)","2642","Cloves","2013","2013","kcal/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","5000","World","5123","Losses","2645","Spices, Other","2013","2013","1000 tonnes","90","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5000","World","5142","Food","2645","Spices, Other","2013","2013","1000 tonnes","5120","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5000","World","645","Food supply quantity (kg/capita/yr)","2645","Spices, Other","2013","2013","kg","0.73","Fc","Calculated data"
"FBS","Food Balance Sheets","5000","World","664","Food supply (kcal/capita/day)","2645","Spices, Other","2013","2013","kcal/capita/day","7","Fc","Calculated data"
"FBS","Food Balance Sheets","5000","World","5123","Losses","2924","Alcoholic Beverages","2013","2013","1000 tonnes","1445","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5000","World","5142","Food","2924","Alcoholic Beverages","2013","2013","1000 tonnes","260697","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5000","World","645","Food supply quantity (kg/capita/yr)","2924","Alcoholic Beverages","2013","2013","kg","37.26","Fc","Calculated data"
"FBS","Food Balance Sheets","5000","World","664","Food supply (kcal/capita/day)","2924","Alcoholic Beverages","2013","2013","kcal/capita/day","69","Fc","Calculated data"
"FBS","Food Balance Sheets","5000","World","5123","Losses","2655","Wine","2013","2013","1000 tonnes","283","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5000","World","5142","Food","2655","Wine","2013","2013","1000 tonnes","22991","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5000","World","645","Food supply quantity (kg/capita/yr)","2655","Wine","2013","2013","kg","3.29","Fc","Calculated data"
"FBS","Food Balance Sheets","5000","World","664","Food supply (kcal/capita/day)","2655","Wine","2013","2013","kcal/capita/day","6","Fc","Calculated data"
"FBS","Food Balance Sheets","5000","World","5123","Losses","2656","Beer","2013","2013","1000 tonnes","43","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5000","World","5142","Food","2656","Beer","2013","2013","1000 tonnes","187050","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5000","World","645","Food supply quantity (kg/capita/yr)","2656","Beer","2013","2013","kg","26.73","Fc","Calculated data"
"FBS","Food Balance Sheets","5000","World","664","Food supply (kcal/capita/day)","2656","Beer","2013","2013","kcal/capita/day","33","Fc","Calculated data"
"FBS","Food Balance Sheets","5000","World","5123","Losses","2657","Beverages, Fermented","2013","2013","1000 tonnes","1119","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5000","World","5142","Food","2657","Beverages, Fermented","2013","2013","1000 tonnes","29406","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5000","World","645","Food supply quantity (kg/capita/yr)","2657","Beverages, Fermented","2013","2013","kg","4.2","Fc","Calculated data"
"FBS","Food Balance Sheets","5000","World","664","Food supply (kcal/capita/day)","2657","Beverages, Fermented","2013","2013","kcal/capita/day","5","Fc","Calculated data"
"FBS","Food Balance Sheets","5000","World","5142","Food","2658","Beverages, Alcoholic","2013","2013","1000 tonnes","21250","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5000","World","645","Food supply quantity (kg/capita/yr)","2658","Beverages, Alcoholic","2013","2013","kg","3.04","Fc","Calculated data"
"FBS","Food Balance Sheets","5000","World","664","Food supply (kcal/capita/day)","2658","Beverages, Alcoholic","2013","2013","kcal/capita/day","24","Fc","Calculated data"
"FBS","Food Balance Sheets","5000","World","5123","Losses","2943","Meat","2013","2013","1000 tonnes","1170","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5000","World","5142","Food","2943","Meat","2013","2013","1000 tonnes","302411","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5000","World","645","Food supply quantity (kg/capita/yr)","2943","Meat","2013","2013","kg","43.22","Fc","Calculated data"
"FBS","Food Balance Sheets","5000","World","664","Food supply (kcal/capita/day)","2943","Meat","2013","2013","kcal/capita/day","237","Fc","Calculated data"
"FBS","Food Balance Sheets","5000","World","5123","Losses","2731","Bovine Meat","2013","2013","1000 tonnes","465","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5000","World","5142","Food","2731","Bovine Meat","2013","2013","1000 tonnes","65218","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5000","World","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2013","2013","kg","9.32","Fc","Calculated data"
"FBS","Food Balance Sheets","5000","World","664","Food supply (kcal/capita/day)","2731","Bovine Meat","2013","2013","kcal/capita/day","40","Fc","Calculated data"
"FBS","Food Balance Sheets","5000","World","5123","Losses","2732","Mutton & Goat Meat","2013","2013","1000 tonnes","33","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5000","World","5142","Food","2732","Mutton & Goat Meat","2013","2013","1000 tonnes","13387","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5000","World","645","Food supply quantity (kg/capita/yr)","2732","Mutton & Goat Meat","2013","2013","kg","1.91","Fc","Calculated data"
"FBS","Food Balance Sheets","5000","World","664","Food supply (kcal/capita/day)","2732","Mutton & Goat Meat","2013","2013","kcal/capita/day","11","Fc","Calculated data"
"FBS","Food Balance Sheets","5000","World","5123","Losses","2733","Pigmeat","2013","2013","1000 tonnes","275","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5000","World","5142","Food","2733","Pigmeat","2013","2013","1000 tonnes","112104","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5000","World","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2013","2013","kg","16.02","Fc","Calculated data"
"FBS","Food Balance Sheets","5000","World","664","Food supply (kcal/capita/day)","2733","Pigmeat","2013","2013","kcal/capita/day","124","Fc","Calculated data"
"FBS","Food Balance Sheets","5000","World","5123","Losses","2734","Poultry Meat","2013","2013","1000 tonnes","383","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5000","World","5142","Food","2734","Poultry Meat","2013","2013","1000 tonnes","104874","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5000","World","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2013","2013","kg","14.99","Fc","Calculated data"
"FBS","Food Balance Sheets","5000","World","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2013","2013","kcal/capita/day","59","Fc","Calculated data"
"FBS","Food Balance Sheets","5000","World","5123","Losses","2735","Meat, Other","2013","2013","1000 tonnes","13","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5000","World","5142","Food","2735","Meat, Other","2013","2013","1000 tonnes","6828","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5000","World","645","Food supply quantity (kg/capita/yr)","2735","Meat, Other","2013","2013","kg","0.98","Fc","Calculated data"
"FBS","Food Balance Sheets","5000","World","664","Food supply (kcal/capita/day)","2735","Meat, Other","2013","2013","kcal/capita/day","3","Fc","Calculated data"
"FBS","Food Balance Sheets","5000","World","5123","Losses","2945","Offals","2013","2013","1000 tonnes","75","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5000","World","5142","Food","2945","Offals","2013","2013","1000 tonnes","15670","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5000","World","645","Food supply quantity (kg/capita/yr)","2945","Offals","2013","2013","kg","2.24","Fc","Calculated data"
"FBS","Food Balance Sheets","5000","World","664","Food supply (kcal/capita/day)","2945","Offals","2013","2013","kcal/capita/day","7","Fc","Calculated data"
"FBS","Food Balance Sheets","5000","World","5123","Losses","2736","Offals, Edible","2013","2013","1000 tonnes","75","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5000","World","5142","Food","2736","Offals, Edible","2013","2013","1000 tonnes","15670","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5000","World","645","Food supply quantity (kg/capita/yr)","2736","Offals, Edible","2013","2013","kg","2.24","Fc","Calculated data"
"FBS","Food Balance Sheets","5000","World","664","Food supply (kcal/capita/day)","2736","Offals, Edible","2013","2013","kcal/capita/day","7","Fc","Calculated data"
"FBS","Food Balance Sheets","5000","World","5123","Losses","2946","Animal fats","2013","2013","1000 tonnes","171","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5000","World","5142","Food","2946","Animal fats","2013","2013","1000 tonnes","23232","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5000","World","645","Food supply quantity (kg/capita/yr)","2946","Animal fats","2013","2013","kg","3.32","Fc","Calculated data"
"FBS","Food Balance Sheets","5000","World","664","Food supply (kcal/capita/day)","2946","Animal fats","2013","2013","kcal/capita/day","61","Fc","Calculated data"
"FBS","Food Balance Sheets","5000","World","5123","Losses","2740","Butter, Ghee","2013","2013","1000 tonnes","91","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5000","World","5142","Food","2740","Butter, Ghee","2013","2013","1000 tonnes","9723","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5000","World","645","Food supply quantity (kg/capita/yr)","2740","Butter, Ghee","2013","2013","kg","1.39","Fc","Calculated data"
"FBS","Food Balance Sheets","5000","World","664","Food supply (kcal/capita/day)","2740","Butter, Ghee","2013","2013","kcal/capita/day","30","Fc","Calculated data"
"FBS","Food Balance Sheets","5000","World","5123","Losses","2743","Cream","2013","2013","1000 tonnes","36","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5000","World","5142","Food","2743","Cream","2013","2013","1000 tonnes","3025","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5000","World","645","Food supply quantity (kg/capita/yr)","2743","Cream","2013","2013","kg","0.43","Fc","Calculated data"
"FBS","Food Balance Sheets","5000","World","664","Food supply (kcal/capita/day)","2743","Cream","2013","2013","kcal/capita/day","2","Fc","Calculated data"
"FBS","Food Balance Sheets","5000","World","5123","Losses","2737","Fats, Animals, Raw","2013","2013","1000 tonnes","44","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5000","World","5142","Food","2737","Fats, Animals, Raw","2013","2013","1000 tonnes","10402","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5000","World","645","Food supply quantity (kg/capita/yr)","2737","Fats, Animals, Raw","2013","2013","kg","1.49","Fc","Calculated data"
"FBS","Food Balance Sheets","5000","World","664","Food supply (kcal/capita/day)","2737","Fats, Animals, Raw","2013","2013","kcal/capita/day","29","Fc","Calculated data"
"FBS","Food Balance Sheets","5000","World","5142","Food","2781","Fish, Body Oil","2013","2013","1000 tonnes","68","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5000","World","645","Food supply quantity (kg/capita/yr)","2781","Fish, Body Oil","2013","2013","kg","0.01","Fc","Calculated data"
"FBS","Food Balance Sheets","5000","World","664","Food supply (kcal/capita/day)","2781","Fish, Body Oil","2013","2013","kcal/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","5000","World","5142","Food","2782","Fish, Liver Oil","2013","2013","1000 tonnes","14","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5000","World","645","Food supply quantity (kg/capita/yr)","2782","Fish, Liver Oil","2013","2013","kg","0","Fc","Calculated data"
"FBS","Food Balance Sheets","5000","World","664","Food supply (kcal/capita/day)","2782","Fish, Liver Oil","2013","2013","kcal/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","5000","World","5527","Seed","2949","Eggs","2013","2013","1000 tonnes","4934","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5000","World","5123","Losses","2949","Eggs","2013","2013","1000 tonnes","3422","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5000","World","5142","Food","2949","Eggs","2013","2013","1000 tonnes","64332","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5000","World","645","Food supply quantity (kg/capita/yr)","2949","Eggs","2013","2013","kg","9.19","Fc","Calculated data"
"FBS","Food Balance Sheets","5000","World","664","Food supply (kcal/capita/day)","2949","Eggs","2013","2013","kcal/capita/day","36","Fc","Calculated data"
"FBS","Food Balance Sheets","5000","World","5527","Seed","2744","Eggs","2013","2013","1000 tonnes","4934","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5000","World","5123","Losses","2744","Eggs","2013","2013","1000 tonnes","3422","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5000","World","5142","Food","2744","Eggs","2013","2013","1000 tonnes","64332","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5000","World","645","Food supply quantity (kg/capita/yr)","2744","Eggs","2013","2013","kg","9.19","Fc","Calculated data"
"FBS","Food Balance Sheets","5000","World","664","Food supply (kcal/capita/day)","2744","Eggs","2013","2013","kcal/capita/day","36","Fc","Calculated data"
"FBS","Food Balance Sheets","5000","World","5123","Losses","2948","Milk - Excluding Butter","2013","2013","1000 tonnes","19102","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5000","World","5142","Food","2948","Milk - Excluding Butter","2013","2013","1000 tonnes","629745","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5000","World","645","Food supply quantity (kg/capita/yr)","2948","Milk - Excluding Butter","2013","2013","kg","90","Fc","Calculated data"
"FBS","Food Balance Sheets","5000","World","664","Food supply (kcal/capita/day)","2948","Milk - Excluding Butter","2013","2013","kcal/capita/day","138","Fc","Calculated data"
"FBS","Food Balance Sheets","5000","World","5123","Losses","2848","Milk - Excluding Butter","2013","2013","1000 tonnes","19102","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5000","World","5142","Food","2848","Milk - Excluding Butter","2013","2013","1000 tonnes","629745","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5000","World","645","Food supply quantity (kg/capita/yr)","2848","Milk - Excluding Butter","2013","2013","kg","90","Fc","Calculated data"
"FBS","Food Balance Sheets","5000","World","664","Food supply (kcal/capita/day)","2848","Milk - Excluding Butter","2013","2013","kcal/capita/day","138","Fc","Calculated data"
"FBS","Food Balance Sheets","5000","World","5527","Seed","2960","Fish, Seafood","2013","2013","1000 tonnes","741","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5000","World","5142","Food","2960","Fish, Seafood","2013","2013","1000 tonnes","132829","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5000","World","645","Food supply quantity (kg/capita/yr)","2960","Fish, Seafood","2013","2013","kg","18.98","Fc","Calculated data"
"FBS","Food Balance Sheets","5000","World","664","Food supply (kcal/capita/day)","2960","Fish, Seafood","2013","2013","kcal/capita/day","34","Fc","Calculated data"
"FBS","Food Balance Sheets","5000","World","5527","Seed","2761","Freshwater Fish","2013","2013","1000 tonnes","120","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5000","World","5142","Food","2761","Freshwater Fish","2013","2013","1000 tonnes","48636","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5000","World","645","Food supply quantity (kg/capita/yr)","2761","Freshwater Fish","2013","2013","kg","6.95","Fc","Calculated data"
"FBS","Food Balance Sheets","5000","World","664","Food supply (kcal/capita/day)","2761","Freshwater Fish","2013","2013","kcal/capita/day","13","Fc","Calculated data"
"FBS","Food Balance Sheets","5000","World","5527","Seed","2762","Demersal Fish","2013","2013","1000 tonnes","320","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5000","World","5142","Food","2762","Demersal Fish","2013","2013","1000 tonnes","20200","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5000","World","645","Food supply quantity (kg/capita/yr)","2762","Demersal Fish","2013","2013","kg","2.89","Fc","Calculated data"
"FBS","Food Balance Sheets","5000","World","664","Food supply (kcal/capita/day)","2762","Demersal Fish","2013","2013","kcal/capita/day","6","Fc","Calculated data"
"FBS","Food Balance Sheets","5000","World","5527","Seed","2763","Pelagic Fish","2013","2013","1000 tonnes","149","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5000","World","5142","Food","2763","Pelagic Fish","2013","2013","1000 tonnes","21682","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5000","World","645","Food supply quantity (kg/capita/yr)","2763","Pelagic Fish","2013","2013","kg","3.1","Fc","Calculated data"
"FBS","Food Balance Sheets","5000","World","664","Food supply (kcal/capita/day)","2763","Pelagic Fish","2013","2013","kcal/capita/day","8","Fc","Calculated data"
"FBS","Food Balance Sheets","5000","World","5527","Seed","2764","Marine Fish, Other","2013","2013","1000 tonnes","4","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5000","World","5142","Food","2764","Marine Fish, Other","2013","2013","1000 tonnes","8768","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5000","World","645","Food supply quantity (kg/capita/yr)","2764","Marine Fish, Other","2013","2013","kg","1.25","Fc","Calculated data"
"FBS","Food Balance Sheets","5000","World","664","Food supply (kcal/capita/day)","2764","Marine Fish, Other","2013","2013","kcal/capita/day","2","Fc","Calculated data"
"FBS","Food Balance Sheets","5000","World","5527","Seed","2765","Crustaceans","2013","2013","1000 tonnes","110","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5000","World","5142","Food","2765","Crustaceans","2013","2013","1000 tonnes","12506","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5000","World","645","Food supply quantity (kg/capita/yr)","2765","Crustaceans","2013","2013","kg","1.79","Fc","Calculated data"
"FBS","Food Balance Sheets","5000","World","664","Food supply (kcal/capita/day)","2765","Crustaceans","2013","2013","kcal/capita/day","2","Fc","Calculated data"
"FBS","Food Balance Sheets","5000","World","5527","Seed","2766","Cephalopods","2013","2013","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5000","World","5142","Food","2766","Cephalopods","2013","2013","1000 tonnes","3536","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5000","World","645","Food supply quantity (kg/capita/yr)","2766","Cephalopods","2013","2013","kg","0.51","Fc","Calculated data"
"FBS","Food Balance Sheets","5000","World","664","Food supply (kcal/capita/day)","2766","Cephalopods","2013","2013","kcal/capita/day","1","Fc","Calculated data"
"FBS","Food Balance Sheets","5000","World","5527","Seed","2767","Molluscs, Other","2013","2013","1000 tonnes","38","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5000","World","5142","Food","2767","Molluscs, Other","2013","2013","1000 tonnes","17501","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5000","World","645","Food supply quantity (kg/capita/yr)","2767","Molluscs, Other","2013","2013","kg","2.5","Fc","Calculated data"
"FBS","Food Balance Sheets","5000","World","664","Food supply (kcal/capita/day)","2767","Molluscs, Other","2013","2013","kcal/capita/day","1","Fc","Calculated data"
"FBS","Food Balance Sheets","5000","World","5527","Seed","2961","Aquatic Products, Other","2013","2013","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5000","World","5142","Food","2961","Aquatic Products, Other","2013","2013","1000 tonnes","15562","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5000","World","645","Food supply quantity (kg/capita/yr)","2961","Aquatic Products, Other","2013","2013","kg","2.22","Fc","Calculated data"
"FBS","Food Balance Sheets","5000","World","664","Food supply (kcal/capita/day)","2961","Aquatic Products, Other","2013","2013","kcal/capita/day","2","Fc","Calculated data"
"FBS","Food Balance Sheets","5000","World","5142","Food","2768","Meat, Aquatic Mammals","2013","2013","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5000","World","645","Food supply quantity (kg/capita/yr)","2768","Meat, Aquatic Mammals","2013","2013","kg","0","Fc","Calculated data"
"FBS","Food Balance Sheets","5000","World","664","Food supply (kcal/capita/day)","2768","Meat, Aquatic Mammals","2013","2013","kcal/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","5000","World","5527","Seed","2769","Aquatic Animals, Others","2013","2013","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5000","World","5142","Food","2769","Aquatic Animals, Others","2013","2013","1000 tonnes","1255","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5000","World","645","Food supply quantity (kg/capita/yr)","2769","Aquatic Animals, Others","2013","2013","kg","0.18","Fc","Calculated data"
"FBS","Food Balance Sheets","5000","World","664","Food supply (kcal/capita/day)","2769","Aquatic Animals, Others","2013","2013","kcal/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","5000","World","5142","Food","2775","Aquatic Plants","2013","2013","1000 tonnes","14307","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5000","World","645","Food supply quantity (kg/capita/yr)","2775","Aquatic Plants","2013","2013","kg","2.04","Fc","Calculated data"
"FBS","Food Balance Sheets","5000","World","664","Food supply (kcal/capita/day)","2775","Aquatic Plants","2013","2013","kcal/capita/day","2","Fc","Calculated data"
"FBS","Food Balance Sheets","5000","World","5123","Losses","2928","Miscellaneous","2013","2013","1000 tonnes","1","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5000","World","5142","Food","2928","Miscellaneous","2013","2013","1000 tonnes","768","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5000","World","645","Food supply quantity (kg/capita/yr)","2928","Miscellaneous","2013","2013","kg","0.11","Fc","Calculated data"
"FBS","Food Balance Sheets","5000","World","664","Food supply (kcal/capita/day)","2928","Miscellaneous","2013","2013","kcal/capita/day","2","Fc","Calculated data"
"FBS","Food Balance Sheets","5000","World","5123","Losses","2680","Infant food","2013","2013","1000 tonnes","1","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5000","World","5142","Food","2680","Infant food","2013","2013","1000 tonnes","768","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5000","World","645","Food supply quantity (kg/capita/yr)","2680","Infant food","2013","2013","kg","0.11","Fc","Calculated data"
"FBS","Food Balance Sheets","5000","World","664","Food supply (kcal/capita/day)","2680","Infant food","2013","2013","kcal/capita/day","1","Fc","Calculated data"
"FBS","Food Balance Sheets","5000","World","664","Food supply (kcal/capita/day)","2899","Miscellaneous","2013","2013","kcal/capita/day","1","Fc","Calculated data"
